,Car Brand,Model,Price,Model Year,Location,Fuel,Driven (Kms),Gear,Ownership,EMI (monthly)
3944,Ford,Ecosport1.5TITANIUM TDCI,815799,2018,Noida,Diesel,38721,Manual,1,18147
3945,Maruti,BalenoDELTA 1.2 K12 AMT,585599,2017,Noida,Petrol,54588,Automatic,3,13026
3946,Volkswagen,PoloHIGHLINE1.2L PETROL,365999,2012,Noida,Petrol,64246,Manual,1,8141
3947,Ford,Ecosport1.5TITANIUM TDCI,867499,2018,Noida,Diesel,38611,Manual,1,19297
3948,Toyota,EtiosVD 1.4,473099,2015,Noida,Diesel,64019,Manual,1,10524
3949,Toyota,FortunerSPORTIVO 4X2 MT,1299099,2014,Noida,Diesel,175240,Manual,1,28898
3950,Ford,Ecosport1.5 TITANIUMTDCI OPT,794499,2018,Noida,Diesel,52521,Manual,1,17673
3951,Toyota,Etios LivaD 4D GD,300099,2013,Noida,Diesel,111525,Manual,1,6676
3952,Hyundai,Elite i20ASTA 1.2,644199,2017,Noida,Petrol,29492,Manual,2,14330
3953,Ford,Ecosport1.5 TITANIUM TI VCT,688299,2016,Noida,Petrol,56369,Manual,1,15311
3954,Ford,Ecosport1.5 TREND TDCI,488999,2015,Noida,Diesel,46481,Manual,2,10878
3955,Maruti,RitzVDI,364299,2014,Noida,Diesel,79805,Manual,1,8104
3956,Ford,Ecosport1.5 TDCI TITANIUM PLUS,838999,2018,Noida,Diesel,24772,Manual,2,18663
3957,Toyota,Corolla AltisD 4D G,733999,2014,Noida,Diesel,126822,Manual,1,16327
3958,Ford,Ecosport1.5 TITANIUM TI VCT,777199,2018,Noida,Petrol,22443,Manual,2,17288
3959,Ford,Ecosport1.5 TITANIUM TI VCT,688099,2016,Noida,Petrol,55450,Manual,1,15306
3960,Ford,Ecosport1.5 TITANIUM TI VCT,672099,2016,Noida,Petrol,53201,Manual,1,14950
3961,Ford,Ecosport1.5 TDCI TITANIUM PLUS,807599,2018,Noida,Diesel,16826,Manual,2,17965
3962,Ford,Ecosport1.5TITANIUM TDCI,519599,2015,Noida,Diesel,77503,Manual,1,11558
3963,Ford,Ecosport1.5 TITANIUM PLUS TI VCT AT,863199,2018,Noida,Petrol + CNG,17535,Automatic,2,19201
3964,Ford,Ecosport1.5 TITANIUM PLATINUM EDITION DIESEL,687099,2017,Noida,Diesel,60954,Manual,1,15284
3965,Ford,Ecosport1.5 TITANIUM TI VCT,664799,2016,Noida,Petrol,57927,Manual,1,14788
3966,Ford,Ecosport1.5 TITANIUM TI VCT,811099,2019,Noida,Petrol,32533,Manual,1,18042
3967,Ford,Ecosport1.5 TITANIUM TI VCT,855299,2019,Noida,Petrol,13787,Manual,1,19026
3968,Ford,EcosportTITANIUM PLUS 1.5 TI VCT MT,855299,2019,Noida,Petrol,14623,Manual,1,19026
3969,Ford,Ecosport1.5TITANIUM TDCI,876399,2019,Noida,Diesel,31855,Manual,1,19495
3970,Maruti,Swift DzireLDI BS IV,332699,2014,Noida,Diesel,79136,Manual,1,7401
3971,Ford,Ecosport1.5TITANIUM TDCI,599399,2016,Noida,Diesel,77196,Manual,1,13333
3972,Ford,Ecosport1.5TITANIUM TDCI,626199,2016,Noida,Diesel,47503,Manual,1,13929
3973,Ford,Ecosport1.5TITANIUM TDCI,535299,2015,Noida,Diesel,52991,Manual,1,11907
3974,Maruti,BalenoZETA 1.2 K12,579799,2018,Noida,Petrol,43327,Manual,2,12897
3975,Ford,Ecosport1.5TITANIUM TDCI,663999,2017,Noida,Diesel,80383,Manual,1,14770
3976,Ford,Ecosport1.5 TITANIUM TI VCT AT,666499,2016,Noida,Petrol,50623,Automatic,2,14826
3977,Maruti,Wagon R 1.0LXI,316199,2014,Noida,Petrol,53442,Manual,1,7034
3978,Honda,CityS MT PETROL,495899,2013,Noida,Petrol,47771,Manual,1,11031
3979,Maruti,Alto K10VXI,235499,2011,Noida,Petrol,25086,Manual,1,5239
3980,Maruti,Vitara BrezzaVDI,700599,2018,Noida,Diesel,54715,Manual,2,15584
3981,Toyota,Etios LivaGD exclusive,318799,2013,Noida,Diesel,97829,Manual,1,7092
3982,Maruti,Wagon R 1.0LXI,309099,2014,Noida,Petrol,48664,Manual,1,6876
3983,Maruti,SwiftVDI,335599,2013,Noida,Diesel,83143,Manual,1,7465
3984,Honda,CityS MT PETROL,485299,2013,Noida,Petrol,50978,Manual,1,10795
3985,Maruti,S PRESSOVXI,445699,2020,Noida,Petrol,6100,Manual,1,9914
3986,Ford,Ecosport1.5TITANIUM TDCI,657799,2017,Noida,Diesel,85365,Manual,1,14632
3987,Volkswagen,PoloHIGHLINE1.2L PETROL,460299,2016,Noida,Petrol,64096,Manual,2,10239
3988,Toyota,Etios LivaGD,321599,2013,Noida,Diesel,118924,Manual,1,7154
3989,Ford,Ecosport1.5TITANIUM TDCI,503099,2015,Noida,Diesel,99783,Manual,2,11191
3990,Toyota,Corolla AltisJ S,810599,2017,Noida,Petrol + CNG,126754,Manual,2,18031
3991,Maruti,BalenoZETA 1.2 K12,583299,2017,Noida,Petrol,41963,Manual,1,12975
3992,Toyota,EtiosVX D,495199,2015,Noida,Diesel,77530,Manual,1,11015
3993,Ford,Ecosport1.5TITANIUM TDCI,783899,2018,Noida,Diesel,46082,Manual,2,17437
3994,Hyundai,i20ERA 1.4 CRDI,313199,2013,Noida,Diesel,29588,Manual,1,6967
3995,Maruti,BalenoDELTA 1.2 K12,625399,2019,Noida,Petrol,34639,Manual,1,13912
3996,Ford,Ecosport1.5 TREND+ TDCI,745099,2019,Noida,Diesel,53583,Manual,1,16574
3997,Ford,Ecosport1.5 TDCI TITANIUM PLUS,867299,2018,Noida,Diesel,55118,Manual,1,19293
3998,Ford,Ecosport1.5 TDCI TITANIUM PLUS,594599,2016,Noida,Diesel,88980,Manual,1,13227
3999,Maruti,BalenoDELTA 1.2 K12,536499,2018,Noida,Petrol,75073,Manual,1,11934
4000,Renault,KwidRXL,359799,2019,Noida,Petrol,20738,Manual,2,8004
4001,Ford,Ecosport1.5 TDCI TITANIUM PLUS,870699,2018,Noida,Diesel,52833,Manual,1,19368
4002,Hyundai,i10MAGNA 1.1 IRDE2,334399,2014,Noida,Petrol,71921,Manual,1,7439
4003,Maruti,Swift DzireLDI BS IV,349899,2014,Noida,Diesel,56467,Manual,1,7783
4004,Maruti,Alto K10VXI,225199,2011,Noida,Petrol,78040,Manual,1,5009
4005,Maruti,SwiftZDI,572999,2017,Noida,Diesel,53234,Manual,2,12746
4006,Maruti,Vitara BrezzaZDI,724299,2018,Noida,Diesel,83300,Manual,2,16112
4007,Maruti,BalenoZETA 1.2 K12,587299,2017,Noida,Petrol,44193,Manual,1,13064
4008,Maruti,AltoVXI,399599,2019,Noida,Petrol,22988,Manual,1,8889
4009,Maruti,AltoVXI,401899,2019,Noida,Petrol,2691,Manual,1,8940
4010,Maruti,BalenoDELTA 1.2 K12,557099,2017,Noida,Petrol,48259,Manual,2,12392
4011,Ford,Ecosport1.5TITANIUM TDCI,860399,2019,Noida,Diesel,53610,Manual,1,19139
4012,Maruti,Swift DzireLDI BS IV,303099,2013,Noida,Diesel,49944,Manual,2,6742
4013,Tata,TiagoXZA 1.2 REVOTRON,524599,2018,Noida,Petrol,14692,Automatic,1,11669
4014,Maruti,SwiftVDI,321599,2013,Noida,Diesel,70981,Manual,1,7154
4015,Maruti,BalenoDELTA 1.2 K12,546399,2018,Noida,Petrol,68793,Manual,1,12154
4016,Maruti,CiazALPHA 1.5 AT SHVS,1014499,2019,Noida,Petrol,17102,Automatic,1,22567
4017,BMW,5 Series520D 2.0,1285999,2012,Noida,Diesel,79585,Automatic,1,28606
4018,Hyundai,Grand i10SPORTZ 1.1 CRDI,383099,2015,Noida,Diesel,86628,Manual,2,8522
4019,Honda,CityV MT PETROL,946899,2019,Noida,Petrol,40867,Manual,1,21063
4020,Maruti,BalenoZETA 1.2 K12,593899,2017,Noida,Petrol,49783,Manual,1,13211
4021,Maruti,SwiftVDI,338199,2013,Noida,Diesel,82843,Manual,1,7523
4022,Maruti,SwiftVXI OPT,506099,2017,Noida,Petrol,47594,Manual,1,11258
4023,Maruti,SwiftVDI ABS,573799,2017,Noida,Diesel,52121,Manual,1,12764
4024,Hyundai,,435499,2017,Noida,Petrol,44924,,2,9687
4025,Volkswagen,PoloTRENDLINE 1.2L PETROL,387899,2014,Noida,Petrol,71299,Manual,2,8629
4026,Maruti,BalenoDELTA 1.2 K12,562599,2017,Noida,Petrol,31054,Manual,1,12515
4027,Honda,Amaze1.5 SMT I DTEC,386599,2015,Noida,Diesel,66561,Manual,1,8600
4028,Maruti,BalenoDELTA 1.2 K12,550299,2017,Noida,Petrol,35148,Manual,2,12241
4029,Maruti,SwiftVDI,332799,2013,Noida,Diesel,68749,Manual,1,7403
4030,Hyundai,Grand i10Sportz1.2 CRDI,434699,2017,Noida,Diesel,85509,Manual,1,9670
4031,Maruti,AltoVXI,373499,2019,Noida,Petrol,13299,Manual,1,8308
4032,Maruti,BalenoDELTA 1.2 K12,675399,2020,Noida,Petrol,20791,Manual,1,15024
4033,Hyundai,i20ASTA 1.4 CRDI,426699,2014,Noida,Diesel,88817,Manual,2,9492
4034,Maruti,Zen EstiloVXI,207799,2009,Noida,Petrol,44191,Manual,1,4622
4035,Volkswagen,PoloCOMFORTLINE 1.2L PETROL,440099,2015,Noida,Petrol,50483,Manual,1,9790
4036,Maruti,Vitara BrezzaVDI OPT,711199,2018,Noida,Diesel,36807,Manual,1,15820
4037,Maruti,Vitara BrezzaVDI OPT,674099,2018,Noida,Diesel,71192,Manual,1,14995
4038,Maruti,SwiftVDI,331699,2013,Noida,Diesel,66350,Manual,1,7378
4039,Maruti,BalenoDELTA 1.2 K12,555299,2017,Noida,Petrol,32949,Manual,1,12352
4040,Maruti,Vitara BrezzaVDI OPT,681899,2018,Noida,Diesel,60395,Manual,1,15168
4041,Maruti,SwiftLDI BS IV,332699,2013,Noida,Diesel,65561,Manual,1,7401
4042,Maruti,BalenoALPHA 1.2 K12,655499,2017,Noida,Petrol,38216,Manual,1,14581
4043,Maruti,Swift DzireVDI BS IV,369899,2014,Noida,Diesel,67566,Manual,2,8228
4044,Maruti,AltoLXI OPT,352399,2019,Noida,Petrol,31370,Manual,1,7839
4045,Maruti,SwiftZDI,401699,2013,Noida,Diesel,83434,Manual,2,8936
4046,Toyota,Fortuner3.0 AT 4X2,1524199,2015,Noida,Diesel,90313,Automatic,1,33905
4047,Maruti,SwiftVDI,525399,2017,Noida,Diesel,35502,Manual,2,11687
4048,Maruti,SwiftVDI,338799,2013,Noida,Diesel,74447,Manual,1,7536
4049,Maruti,SwiftLXI,326499,2013,Noida,Petrol,43685,Manual,3,7263
4050,Maruti,Swift DzireVDI ABS,479899,2016,Noida,Diesel,58123,Manual,2,10675
4051,Maruti,Vitara BrezzaZDI AMT,930999,2019,Noida,Diesel,27694,Automatic,2,20710
4052,Maruti,Swift DzireLDI BS IV,349899,2014,Noida,Diesel,76013,Manual,1,7783
4053,Hyundai,i10SPORTZ 1.2 KAPPA2,259399,2010,Noida,Petrol,36253,Manual,1,5770
4054,Maruti,SwiftVDI,314499,2013,Noida,Diesel,144445,Manual,2,6996
4055,Hyundai,Creta1.4 S CRDI,1048699,2019,Noida,Diesel,69444,Manual,1,23328
4056,Maruti,Swift DzireVDI ABS,567199,2016,Noida,Diesel,37542,Manual,1,12617
4057,Ford,Ecosport1.5 TDCI TITANIUM PLUS,767699,2018,Noida,Diesel,57595,Manual,3,17077
4058,Maruti,SwiftLXI,338699,2012,Noida,Petrol,48080,Manual,1,7534
4059,Maruti,Vitara BrezzaVDI,792599,2019,Noida,Diesel,37696,Manual,1,17631
4060,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,482599,2019,Noida,Petrol,68963,Manual,1,10735
4061,Volkswagen,PoloCOMFORTLINE 1.2L PETROL,448699,2015,Noida,Petrol,56874,Manual,1,9981
4062,Maruti,Swift DzireLDI BS IV,356999,2014,Noida,Diesel,80180,Manual,1,7941
4063,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,477199,2017,Noida,Petrol,61195,Manual,1,10615
4064,Maruti,SwiftVDI,346999,2014,Noida,Diesel,79144,Manual,1,7719
4065,Maruti,Vitara BrezzaVDI OPT,739599,2018,Noida,Diesel,45926,Manual,1,16452
4066,Maruti,SwiftVDI,355899,2013,Noida,Diesel,103619,Manual,2,7917
4067,Maruti,SwiftVXI,513899,2017,Noida,Petrol,29684,Manual,1,11431
4068,Maruti,Vitara BrezzaZDI,851599,2018,Noida,Diesel,24013,Manual,1,18943
4069,Maruti,SwiftVDI,348399,2013,Noida,Diesel,45417,Manual,1,7750
4070,Ford,Ecosport1.5 TITANIUM TI VCT,772799,2018,Noida,Petrol + CNG,88325,Manual,1,17190
4071,Maruti,SwiftVXI AMT,678999,2019,Noida,Petrol,12551,Automatic,1,15104
4072,Hyundai,i20ERA 1.4 CRDI,333699,2013,Noida,Diesel,37840,Manual,1,7423
4073,Maruti,AltoLXI,387199,2020,Noida,Petrol,8235,Manual,1,8613
4074,Maruti,AltoLXI,379199,2020,Noida,Petrol,3219,Manual,1,8435
4075,Maruti,AltoLXI,367299,2020,Noida,Petrol,13235,Manual,1,8170
4076,Maruti,Vitara BrezzaVDI,800299,2019,Noida,Diesel,27455,Manual,1,17802
4077,Honda,Amaze1.2 SMT I VTEC,432199,2016,Noida,Petrol,87609,Manual,1,9614
4078,Maruti,Vitara BrezzaVDI,749399,2019,Noida,Diesel,52300,Manual,1,16670
4079,Maruti,CelerioZXI OPT,494399,2018,Noida,Petrol,27816,Manual,1,10998
4080,Hyundai,Grand i10MAGNA 1.2 VTVT,474799,2018,Noida,Petrol,43790,Manual,1,10562
4081,BMW,5 Series520D LUXURY LINE,2043799,2015,Noida,Diesel,80744,Automatic,2,45463
4082,Maruti,BalenoDELTA 1.2 K12,638799,2019,Noida,Petrol,5334,Manual,2,14210
4083,Maruti,Vitara BrezzaVDI,803199,2019,Noida,Diesel,30248,Manual,1,17867
4084,Maruti,Vitara BrezzaVDI,803199,2019,Noida,Diesel,27911,Manual,1,17867
4085,Maruti,Vitara BrezzaZXI AT SHVS,1018499,2020,Noida,Petrol,20024,Automatic,1,22656
4086,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,500799,2017,Noida,Petrol,48723,Manual,1,11140
4087,Maruti,BalenoDELTA 1.2 K12,693699,2019,Noida,Petrol,10397,Manual,1,15431
4088,Maruti,Vitara BrezzaVDI,803199,2019,Noida,Diesel,31245,Manual,1,17867
4089,Maruti,BalenoZETA 1.2 K12,709899,2019,Noida,Petrol,11311,Manual,1,15791
4090,Maruti,BalenoZETA 1.2 K12,630699,2018,Noida,Petrol,9610,Manual,2,14030
4091,Maruti,SwiftVDI,356899,2013,Noida,Diesel,67003,Manual,1,7939
4092,Maruti,Vitara BrezzaVDI,771399,2018,Noida,Diesel,20713,Manual,1,17159
4093,Maruti,BalenoZETA 1.2 K12,633199,2018,Noida,Petrol,37786,Manual,1,14085
4094,Maruti,Vitara BrezzaZDI,780499,2018,Noida,Diesel,32860,Manual,1,17362
4095,Maruti,SwiftVDI,297999,2012,Noida,Diesel,129639,Manual,1,6629
4096,Maruti,BalenoALPHA 1.2 K12,678799,2019,Noida,Petrol,14221,Manual,2,15100
4097,Maruti,Zen EstiloVXI,204199,2009,Noida,Petrol,38160,Manual,1,4542
4098,Maruti,SwiftVDI,380899,2013,Noida,Diesel,77263,Manual,2,8473
4099,Maruti,SwiftVDI,329299,2013,Noida,Diesel,58990,Manual,1,7325
4100,Maruti,SwiftVDI,369799,2013,Noida,Diesel,76608,Manual,1,8226
4101,Maruti,SwiftLXI,358599,2013,Noida,Petrol,99562,Manual,2,7977
4102,Maruti,Wagon R 1.0VXI,317199,2014,Noida,Petrol,24161,Manual,2,7056
4103,Maruti,SwiftLXI,479799,2017,Noida,Petrol,31493,Manual,1,10673
4104,Maruti,SwiftVDI,332399,2013,Noida,Diesel,112335,Manual,1,7394
4105,Maruti,CelerioVXI,493199,2019,Noida,Petrol,35452,Manual,1,10971
4106,Maruti,SwiftVDI,336999,2013,Noida,Diesel,40547,Manual,1,7496
4107,Maruti,BalenoDELTA 1.2 K12,667799,2019,Noida,Petrol,19831,Manual,1,14855
4108,Honda,Jazz1.5 VX I DTEC,587099,2017,Noida,Diesel,61545,Manual,1,13060
4109,Maruti,RitzLDI,282699,2014,Noida,Diesel,70124,Manual,1,6288
4110,Maruti,Vitara BrezzaVDI,796499,2019,Noida,Diesel,49708,Manual,1,17718
4111,Mahindra,XUV500W11 (O),1737499,2020,Noida,Diesel,27892,Manual,1,38650
4112,Mahindra,XUV500W11 (O),1321999,2018,Noida,Diesel,47006,Manual,1,29407
4113,Honda,Brio1.2 E MT I VTEC,314899,2013,Noida,Petrol,61898,Manual,1,7005
4114,Maruti,SwiftVDI,383599,2014,Noida,Diesel,68404,Manual,1,8533
4115,Maruti,Wagon R 1.0VXI,441599,2018,Noida,Petrol,30536,Manual,1,9823
4116,Hyundai,i20SPORTZ 1.4 CRDI,378699,2013,Noida,Diesel,121221,Manual,2,8424
4117,Maruti,Swift DzireVDI ABS,525199,2015,Noida,Diesel,16575,Manual,1,11683
4118,Maruti,Wagon R 1.0VXI,312399,2013,Noida,Petrol,51111,Manual,1,6949
4119,Hyundai,EonMAGNA PLUS,267599,2015,Noida,Petrol,124677,Manual,1,5953
4120,Maruti,SwiftLDI BS IV,397699,2015,Noida,Diesel,18206,Manual,1,8847
4121,Maruti,Swift DzireLDI BS IV,406599,2015,Noida,Diesel,72121,Manual,1,9045
4122,Maruti,SwiftVDI,317199,2013,Noida,Diesel,120060,Manual,1,7056
4123,Hyundai,Grand i10SPORTS 1.2 VTVT,488399,2017,Noida,Petrol,35933,Manual,1,10864
4124,Maruti,SwiftVDI,383399,2014,Noida,Diesel,71382,Manual,1,8528
4125,Maruti,Swift DzireLDI BS IV,405499,2015,Noida,Diesel,75393,Manual,1,9020
4126,Maruti,SwiftZXI,398699,2012,Noida,Petrol,70677,Manual,1,8869
4127,Hyundai,Grand i10SPORTZ 1.1 CRDI,419899,2015,Noida,Diesel,73729,Manual,1,9340
4128,Maruti,Swift DzireZDI,500199,2015,Noida,Diesel,13258,Manual,1,11127
4129,Ford,Ecosport1.5 TREND+ TDCI,625199,2017,Noida,Diesel,113015,Manual,1,13907
4130,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,497699,2017,Noida,Petrol,36710,Manual,1,11071
4131,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,528399,2018,Noida,Petrol,35451,Manual,1,11754
4132,Maruti,SwiftLXI,382099,2014,Noida,Petrol,78595,Manual,1,8500
4133,Maruti,SwiftVDI,380399,2014,Noida,Diesel,64370,Manual,1,8462
4134,Maruti,Vitara BrezzaZDI + AMT,1124999,2020,Noida,Diesel,17465,Automatic,1,25025
4135,Maruti,Alto K10VXI,307399,2016,Noida,Petrol,64348,Manual,1,6838
4136,Hyundai,Grand i10MAGNA 1.2 KAPPA VTVT,460599,2017,Noida,Petrol,33853,Manual,1,10246
4137,Maruti,SwiftLDI BS IV,355599,2014,Noida,Diesel,46949,Manual,1,7910
4138,Toyota,Etios LivaD 4D VD,609499,2017,Noida,Diesel,19937,Manual,1,13558
4139,Hyundai,EonMAGNA PLUS,293899,2015,Noida,Petrol,63317,Manual,1,6538
4140,Hyundai,i20ERA 1.4 CRDI,363799,2013,Noida,Diesel,32431,Manual,1,8093
4141,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,457099,2016,Noida,Petrol,53198,Manual,1,10168
4142,Maruti,SwiftVDI,319399,2013,Noida,Diesel,122416,Manual,1,7105
4143,Maruti,Wagon R 1.0LXI,342699,2014,Noida,Petrol,40156,Manual,2,7623
4144,Honda,CityV MT PETROL,437999,2012,Noida,Petrol,66274,Manual,1,9743
4145,Hyundai,Grand i10MAGNA 1.2 VTVT,474799,2018,Noida,Petrol,31064,Manual,1,10562
4146,Hyundai,Grand i10SPORTS 1.2 VTVT,472099,2017,Noida,Petrol,34227,Manual,1,10502
4147,Maruti,SwiftZDI,397899,2013,Noida,Diesel,77409,Manual,1,8851
4148,Maruti,SwiftVDI,357199,2013,Noida,Diesel,45868,Manual,1,7946
4149,Hyundai,NEW SANTROSPORTZ 1.1,507799,2019,Noida,Petrol,16653,Manual,1,11296
4150,Renault,Kwid1.0 RXT Opt,399099,2019,Noida,Petrol,26512,Manual,1,8878
4151,Maruti,SwiftVDI,334399,2013,Noida,Diesel,167528,Manual,1,7439
4152,Maruti,SwiftVDI,359899,2013,Noida,Diesel,44122,Manual,1,8006
4153,Honda,CityV MT PETROL,431799,2012,Noida,Petrol,77722,Manual,1,9605
4154,Honda,CityS MT PETROL,418199,2012,Noida,Petrol,67900,Manual,1,9303
4155,Ford,Ecosport1.5TITANIUM TDCI,729099,2018,Noida,Diesel,100576,Manual,1,16218
4156,Maruti,Wagon R 1.0VXI,452399,2018,Noida,Petrol,24014,Manual,1,10063
4157,Maruti,SwiftVDI,399699,2014,Noida,Diesel,69579,Manual,1,8891
4158,Hyundai,Grand i10SPORTS 1.2 VTVT,471699,2017,Noida,Petrol,24487,Manual,1,10493
4159,Maruti,Swift DzireVDI ABS,482099,2015,Noida,Diesel,51256,Manual,1,10724
4160,Maruti,Vitara BrezzaVDI AMT,850099,2019,Noida,Diesel,56076,Automatic,1,18910
4161,Maruti,SwiftVDI,352399,2014,Noida,Diesel,82367,Manual,2,7839
4162,Hyundai,Grand i10MAGNA 1.2 VTVT,428999,2016,Noida,Petrol,44753,Manual,1,9543
4163,Maruti,SwiftVDI ABS,466299,2017,Noida,Diesel,70112,Manual,1,10373
4164,Honda,Brio1.2 S MT I VTEC,338099,2014,Noida,Petrol,45910,Manual,2,7521
4165,Maruti,Swift DzireVDI BS IV,400999,2014,Noida,Diesel,87334,Manual,1,8920
4166,Honda,Brio1.2 S MT I VTEC,340999,2013,Noida,Petrol,28601,Manual,1,7585
4167,Maruti,SwiftZDI,432099,2014,Noida,Diesel,64127,Manual,2,9612
4168,Maruti,SwiftVDI,371999,2013,Noida,Diesel,47329,Manual,1,8275
4169,Maruti,Swift DzireVDI BS IV,482199,2015,Noida,Diesel,63330,Manual,1,10726
4170,Maruti,SwiftVDI,382599,2014,Noida,Diesel,38015,Manual,1,8511
4171,Maruti,SwiftVDI ABS,405599,2014,Noida,Diesel,61842,Manual,1,9022
4172,Maruti,Alto K10VXI,293299,2015,Noida,Petrol,56617,Manual,1,6524
4173,Maruti,Alto 800VXI,248799,2015,Noida,Petrol,51434,Manual,2,5534
4174,Maruti,Swift DzireVXI 1.2 BS IV,347399,2012,Noida,Petrol,53634,Manual,2,7728
4175,Hyundai,EonMAGNA PLUS,296499,2015,Noida,Petrol,45881,Manual,2,6595
4176,Maruti,SwiftVDI ABS,415799,2015,Noida,Diesel,76264,Manual,1,9249
4177,Maruti,SwiftVDI,382499,2014,Noida,Diesel,41996,Manual,1,8508
4178,Maruti,Swift DzireVXI 1.2 BS IV,417299,2014,Noida,Petrol,40643,Manual,1,9283
4179,Maruti,SwiftVDI ABS,426899,2015,Noida,Diesel,61499,Manual,2,9496
4180,Maruti,Wagon R 1.0VXI,450199,2018,Noida,Petrol,18807,Manual,2,10014
4181,Hyundai,i20SPORTZ 1.4 CRDI,391799,2013,Noida,Diesel,57465,Manual,1,8715
4182,Maruti,SwiftVXI,415099,2014,Noida,Petrol,61424,Manual,2,9234
4183,Maruti,SwiftVDI,387799,2014,Noida,Diesel,54884,Manual,1,8626
4184,Maruti,SwiftVDI,380499,2014,Noida,Diesel,76156,Manual,1,8464
4185,Maruti,SwiftLDI O,399199,2015,Noida,Diesel,43651,Manual,1,8880
4186,Maruti,SwiftVDI,370499,2013,Noida,Diesel,29449,Manual,1,8242
4187,Maruti,SwiftZDI,397999,2013,Noida,Diesel,24652,Manual,1,8853
4188,Maruti,SwiftVDI,337799,2012,Noida,Diesel,109023,Manual,1,7514
4189,Maruti,SwiftZXI,410699,2013,Noida,Petrol,65080,Manual,1,9136
4190,Maruti,SwiftVDI,387199,2014,Noida,Diesel,83937,Manual,1,8613
4191,Maruti,SwiftVDI,375799,2013,Noida,Diesel,43732,Manual,1,8359
4192,Hyundai,Grand i10ASTA 1.2 KAPPA VTVT,505099,2016,Noida,Petrol,45395,Manual,1,11236
4193,Maruti,Swift DzireZDI,495699,2015,Noida,Diesel,30696,Manual,1,11027
4194,Maruti,SwiftVXI,416799,2014,Noida,Petrol,76551,Manual,1,9271
4195,Hyundai,Grand i10MAGNA 1.1 CRDI,376199,2015,Noida,Diesel,24450,Manual,1,8368
4196,Renault,Kwid1.0 RXT,394399,2019,Noida,Petrol,7604,Manual,1,8773
4197,Maruti,Swift DzireVDI ABS,435899,2015,Noida,Diesel,76778,Manual,1,9696
4198,Maruti,Swift DzireVDI BS IV,367999,2013,Noida,Diesel,66341,Manual,1,8186
4199,Maruti,SwiftVDI ABS,438499,2015,Noida,Diesel,56789,Manual,1,9754
4200,Maruti,SwiftVXI,413299,2014,Noida,Petrol,62658,Manual,1,9194
4201,Maruti,Swift DzireVDI BS IV,343599,2013,Noida,Diesel,76795,Manual,1,7643
4202,Maruti,SwiftVDI,380299,2014,Noida,Diesel,58932,Manual,1,8460
4203,Hyundai,Grand i10MAGNA 1.2 VTVT,419199,2016,Noida,Petrol,35547,Manual,2,9325
4204,Maruti,SwiftVDI ABS,410999,2014,Noida,Diesel,49216,Manual,2,9142
4205,Maruti,SwiftZDI,421299,2014,Noida,Diesel,73240,Manual,1,9372
4206,Maruti,SwiftVDI ABS,424699,2014,Noida,Diesel,72310,Manual,1,9447
4207,Maruti,SwiftZDI,422399,2013,Noida,Diesel,70638,Manual,1,9396
4208,Maruti,Swift DzireVDI BS IV,438399,2014,Noida,Diesel,54324,Manual,1,9752
4209,Maruti,Swift DzireVDI BS IV,370699,2013,Noida,Diesel,40212,Manual,1,8246
4210,Maruti,Swift DzireVDI BS IV,334199,2013,Noida,Diesel,83414,Manual,1,7434
4211,Maruti,Swift DzireVXI 1.2 BS IV,345999,2013,Noida,Petrol,105088,Manual,1,7697
4212,Maruti,SwiftVDI ABS,509199,2017,Noida,Diesel,97591,Manual,1,11327
4213,Hyundai,Grand i10ASTA 1.2 KAPPA VTVT,524099,2017,Noida,Petrol,24778,Manual,1,11658
4214,Maruti,Swift DzireVDI ABS,494299,2015,Noida,Diesel,76039,Manual,1,10995
4215,Maruti,SwiftVDI ABS,497399,2017,Noida,Diesel,96866,Manual,1,11064
4216,Maruti,Alto 800LXI,296199,2017,Noida,Petrol,40409,Manual,1,6589
4217,Maruti,Swift DzireVDI BS IV,458599,2014,Noida,Diesel,39245,Manual,1,10201
4218,Honda,Brio1.2 E MT I VTEC,333799,2014,Noida,Petrol,29564,Manual,2,7425
4219,Maruti,SwiftVXI,409999,2014,Noida,Petrol,17135,Manual,2,9120
4220,Hyundai,EonERA PLUS,281599,2015,Noida,Petrol,19027,Manual,1,6264
4221,Maruti,Alto K10VXI,358199,2018,Noida,Petrol + CNG,97814,Manual,1,7968
4222,Maruti,Swift DzireZDI,447299,2013,Noida,Diesel,24507,Manual,1,9950
4223,Hyundai,Grand i10SPORTZ 1.1 CRDI,399499,2015,Noida,Diesel,35127,Manual,1,8887
4224,Maruti,SwiftVDI ABS,410899,2014,Noida,Diesel,54628,Manual,1,9140
4225,Maruti,SwiftLDI O,416499,2015,Noida,Diesel,46168,Manual,1,9265
4226,Maruti,Swift DzireVDI ABS,476799,2015,Noida,Diesel,72841,Manual,1,10606
4227,Maruti,SwiftVXI,437899,2014,Noida,Petrol,14734,Manual,2,9741
